Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Date
2018,September,USA,i4,11591,66714.0,773281974.0,0.022,19.6,1.64,0.94,2018-09-01
2018,September,USA,iX,8110,76451.0,620017610.0,0.028,19.6,1.64,0.94,2018-09-01
2018,September,USA,MINI,2809,43547.0,122323523.0,0.007,19.6,1.64,0.94,2018-09-01
2018,September,RestOfWorld,3 Series,12120,48626.0,589347120.0,0.021,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,5 Series,10689,63680.0,680675520.0,0.019,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,X3,6792,58143.0,394907256.0,0.016,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,X5,8477,70149.0,594653073.0,0.018,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,X7,5541,90822.0,503244702.0,0.017,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,i4,3787,65001.0,246158787.0,0.009,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,iX,9515,76156.0,724624340.0,0.034,5.51,4.22,0.93,2018-09-01
2018,September,RestOfWorld,MINI,7416,43695.0,324042120.0,0.028,5.51,4.22,0.93,2018-09-01
2018,October,Europe,3 Series,10644,49594.0,527878536.0,0.022,16.95,3.33,0.96,2018-10-01
2018,October,Europe,5 Series,6973,63070.0,439787110.0,0.027,16.95,3.33,0.96,2018-10-01
2018,October,Europe,X3,3713,57555.0,213701715.0,0.017,16.95,3.33,0.96,2018-10-01
2018,October,Europe,X5,3138,67933.0,213173754.0,0.019,16.95,3.33,0.96,2018-10-01
2018,October,Europe,X7,3590,92987.0,333823330.0,-0.001,16.95,3.33,0.96,2018-10-01
2018,October,Europe,i4,8061,64523.0,520119903.0,0.037,16.95,3.33,0.96,2018-10-01
2018,October,Europe,iX,3692,73127.0,269984884.0,0.03,16.95,3.33,0.96,2018-10-01
2018,October,Europe,MINI,6964,42768.0,297836352.0,0.02,16.95,3.33,0.96,2018-10-01
2018,October,China,3 Series,6206,47781.0,296528886.0,0.007,19.19,5.28,0.92,2018-10-01
2018,October,China,5 Series,3610,63306.0,228534660.0,0.027,19.19,5.28,0.92,2018-10-01
2018,October,China,X3,4788,59180.0,283353840.0,0.02,19.19,5.28,0.92,2018-10-01
2018,October,China,X5,10921,67074.0,732515154.0,0.023,19.19,5.28,0.92,2018-10-01
2018,October,China,X7,9006,93088.0,838350528.0,0.004,19.19,5.28,0.92,2018-10-01
2018,October,China,i4,7881,66224.0,521911344.0,0.026,19.19,5.28,0.92,2018-10-01
2018,October,China,iX,9158,76945.0,704662310.0,0.015,19.19,5.28,0.92,2018-10-01
2018,October,China,MINI,2698,42074.0,113515652.0,0.025,19.19,5.28,0.92,2018-10-01
2018,October,USA,3 Series,10588,49028.0,519108464.0,0.032,18.66,4.62,1.05,2018-10-01
2018,October,USA,5 Series,9635,60701.0,584854135.0,0.023,18.66,4.62,1.05,2018-10-01
2018,October,USA,X3,4921,57845.0,284655245.0,0.001,18.66,4.62,1.05,2018-10-01
2018,October,USA,X5,3691,70776.0,261234216.0,0.01,18.66,4.62,1.05,2018-10-01
2018,October,USA,X7,5097,90028.0,458872716.0,0.021,18.66,4.62,1.05,2018-10-01
2018,October,USA,i4,10298,66850.0,688421300.0,0.018,18.66,4.62,1.05,2018-10-01
2018,October,USA,iX,7519,73186.0,550285534.0,0.028,18.66,4.62,1.05,2018-10-01
2018,October,USA,MINI,11344,41333.0,468881552.0,0.019,18.66,4.62,1.05,2018-10-01
2018,October,RestOfWorld,3 Series,8276,46750.0,386903000.0,0.002,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,5 Series,4048,63315.0,256299120.0,0.019,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,X3,9120,58120.0,530054400.0,0.015,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,X5,4600,68040.0,312984000.0,0.043,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,X7,7847,92089.0,722622383.0,0.04,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,i4,9946,63130.0,627890980.0,0.02,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,iX,3564,75864.0,270379296.0,0.03,6.87,5.08,0.99,2018-10-01
2018,October,RestOfWorld,MINI,5228,41040.0,214557120.0,0.014,6.87,5.08,0.99,2018-10-01
2018,November,Europe,3 Series,3648,47508.0,173309184.0,0.033,15.3,2.93,1.02,2018-11-01
2018,November,Europe,5 Series,4674,63023.0,294569502.0,0.027,15.3,2.93,1.02,2018-11-01
2018,November,Europe,X3,10830,56488.0,611765040.0,0.034,15.3,2.93,1.02,2018-11-01
2018,November,Europe,X5,10016,68561.0,686706976.0,0.03,15.3,2.93,1.02,2018-11-01
2018,November,Europe,X7,10201,90400.0,922170400.0,0.021,15.3,2.93,1.02,2018-11-01
2018,November,Europe,i4,7992,66028.0,527695776.0,0.015,15.3,2.93,1.02,2018-11-01
2018,November,Europe,iX,5374,75735.0,406999890.0,0.009,15.3,2.93,1.02,2018-11-01
2018,November,Europe,MINI,9981,41521.0,414421101.0,0.031,15.3,2.93,1.02,2018-11-01
2018,November,China,3 Series,4673,49561.0,231598553.0,0.015,19.22,4.36,0.99,2018-11-01
2018,November,China,5 Series,2958,61296.0,181313568.0,0.029,19.22,4.36,0.99,2018-11-01
2018,November,China,X3,9683,58235.0,563889505.0,0.006,19.22,4.36,0.99,2018-11-01
2018,November,China,X5,9956,68121.0,678212676.0,0.025,19.22,4.36,0.99,2018-11-01
2018,November,China,X7,2498,90182.0,225274636.0,0.01,19.22,4.36,0.99,2018-11-01
2018,November,China,i4,9144,63363.0,579391272.0,0.033,19.22,4.36,0.99,2018-11-01
2018,November,China,iX,10193,74372.0,758073796.0,0.024,19.22,4.36,0.99,2018-11-01
2018,November,China,MINI,3249,43468.0,141227532.0,0.001,19.22,4.36,0.99,2018-11-01
2018,November,USA,3 Series,10451,46250.0,483358750.0,0.023,18.31,3.87,1.01,2018-11-01
2018,November,USA,5 Series,5994,61914.0,371112516.0,0.02,18.31,3.87,1.01,2018-11-01
2018,November,USA,X3,9220,57771.0,532648620.0,0.046,18.31,3.87,1.01,2018-11-01
2018,November,USA,X5,11356,69424.0,788378944.0,0.013,18.31,3.87,1.01,2018-11-01
2018,November,USA,X7,6517,90339.0,588739263.0,0.017,18.31,3.87,1.01,2018-11-01
2018,November,USA,i4,5947,65050.0,386852350.0,0.013,18.31,3.87,1.01,2018-11-01
2018,November,USA,iX,3481,73145.0,254617745.0,0.028,18.31,3.87,1.01,2018-11-01
2018,November,USA,MINI,6543,43736.0,286164648.0,0.015,18.31,3.87,1.01,2018-11-01
2018,November,RestOfWorld,3 Series,6644,49211.0,326957884.0,0.036,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,5 Series,4111,62108.0,255325988.0,0.01,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,X3,11048,59390.0,656140720.0,0.023,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,X5,10166,68085.0,692152110.0,0.021,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,X7,4149,93932.0,389723868.0,0.019,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,i4,7532,63884.0,481174288.0,0.013,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,iX,5760,75553.0,435185280.0,0.016,5.09,3.46,0.99,2018-11-01
2018,November,RestOfWorld,MINI,8456,41911.0,354399416.0,0.019,5.09,3.46,0.99,2018-11-01
2018,December,Europe,3 Series,5759,47776.0,275141984.0,0.045,20.78,2.5,0.99,2018-12-01
2018,December,Europe,5 Series,11172,62466.0,697870152.0,0.025,20.78,2.5,0.99,2018-12-01
2018,December,Europe,X3,12695,56159.0,712938505.0,0.012,20.78,2.5,0.99,2018-12-01
2018,December,Europe,X5,11446,67780.0,775809880.0,0.025,20.78,2.5,0.99,2018-12-01
2018,December,Europe,X7,10765,92682.0,997721730.0,-0.002,20.78,2.5,0.99,2018-12-01
2018,December,Europe,i4,12846,66612.0,855697752.0,0.011,20.78,2.5,0.99,2018-12-01
2018,December,Europe,iX,4089,76332.0,312121548.0,0.025,20.78,2.5,0.99,2018-12-01
2018,December,Europe,MINI,3799,43297.0,164485303.0,0.031,20.78,2.5,0.99,2018-12-01
2018,December,China,3 Series,7119,46036.0,327730284.0,0.02,15.82,1.25,0.96,2018-12-01
2018,December,China,5 Series,6072,60795.0,369147240.0,0.014,15.82,1.25,0.96,2018-12-01
2018,December,China,X3,7189,58162.0,418126618.0,0.02,15.82,1.25,0.96,2018-12-01
2018,December,China,X5,5769,68346.0,394288074.0,0.03,15.82,1.25,0.96,2018-12-01
2018,December,China,X7,4500,91996.0,413982000.0,0.025,15.82,1.25,0.96,2018-12-01
2018,December,China,i4,4193,64285.0,269547005.0,0.04,15.82,1.25,0.96,2018-12-01
2018,December,China,iX,7492,75400.0,564896800.0,0.026,15.82,1.25,0.96,2018-12-01
2018,December,China,MINI,4624,42828.0,198036672.0,0.031,15.82,1.25,0.96,2018-12-01
2018,December,USA,3 Series,7464,48180.0,359615520.0,0.011,18.76,3.5,1.03,2018-12-01
2018,December,USA,5 Series,3361,60825.0,204432825.0,0.026,18.76,3.5,1.03,2018-12-01
2018,December,USA,X3,5838,59741.0,348767958.0,0.016,18.76,3.5,1.03,2018-12-01
2018,December,USA,X5,7147,69129.0,494064963.0,0.012,18.76,3.5,1.03,2018-12-01
2018,December,USA,X7,5393,91547.0,493712971.0,0.036,18.76,3.5,1.03,2018-12-01
2018,December,USA,i4,3073,64985.0,199698905.0,0.023,18.76,3.5,1.03,2018-12-01
2018,December,USA,iX,8627,74256.0,640606512.0,0.018,18.76,3.5,1.03,2018-12-01
2018,December,USA,MINI,5020,40359.0,202602180.0,0.014,18.76,3.5,1.03,2018-12-01
2018,December,RestOfWorld,3 Series,3857,46585.0,179678345.0,0.023,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,5 Series,8637,61247.0,528990339.0,0.016,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,X3,4328,56988.0,246644064.0,0.026,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,X5,3054,68219.0,208340826.0,0.022,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,X7,10514,90730.0,953935220.0,0.016,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,i4,3894,65571.0,255333474.0,0.022,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,iX,12769,73021.0,932405149.0,0.018,6.08,3.75,0.96,2018-12-01
2018,December,RestOfWorld,MINI,7775,43191.0,335810025.0,0.038,6.08,3.75,0.96,2018-12-01
2019,January,Europe,3 Series,7462,48506.0,361951772.0,0.056,19.31,2.44,1.06,2019-01-01
2019,January,Europe,5 Series,5730,60515.0,346750950.0,0.04,19.31,2.44,1.06,2019-01-01
2019,January,Europe,X3,9556,56886.0,543602616.0,0.033,19.31,2.44,1.06,2019-01-01
2019,January,Europe,X5,5229,69204.0,361867716.0,0.043,19.31,2.44,1.06,2019-01-01
2019,January,Europe,X7,3520,91562.0,322298240.0,0.056,19.31,2.44,1.06,2019-01-01
2019,January,Europe,i4,6143,65896.0,404799128.0,0.058,19.31,2.44,1.06,2019-01-01
2019,January,Europe,iX,3413,73083.0,249432279.0,0.044,19.31,2.44,1.06,2019-01-01
2019,January,Europe,MINI,4092,41976.0,171765792.0,0.051,19.31,2.44,1.06,2019-01-01
2019,January,China,3 Series,3359,47855.0,160744945.0,0.038,16.25,1.15,1.03,2019-01-01
2019,January,China,5 Series,5436,60792.0,330465312.0,0.038,16.25,1.15,1.03,2019-01-01
2019,January,China,X3,3220,58255.0,187581100.0,0.055,16.25,1.15,1.03,2019-01-01
2019,January,China,X5,5978,68607.0,410132646.0,0.042,16.25,1.15,1.03,2019-01-01
2019,January,China,X7,7513,93380.0,701563940.0,0.048,16.25,1.15,1.03,2019-01-01
2019,January,China,i4,10969,63590.0,697518710.0,0.043,16.25,1.15,1.03,2019-01-01
2019,January,China,iX,3473,75434.0,261982282.0,0.05,16.25,1.15,1.03,2019-01-01
2019,January,China,MINI,3384,41963.0,142002792.0,0.051,16.25,1.15,1.03,2019-01-01
2019,January,USA,3 Series,4280,47016.0,201228480.0,0.031,17.37,4.25,1.06,2019-01-01
2019,January,USA,5 Series,9392,63902.0,600167584.0,0.042,17.37,4.25,1.06,2019-01-01
2019,January,USA,X3,7445,56583.0,421260435.0,0.054,17.37,4.25,1.06,2019-01-01
2019,January,USA,X5,10847,68087.0,738539689.0,0.028,17.37,4.25,1.06,2019-01-01
2019,January,USA,X7,6152,92013.0,566063976.0,0.044,17.37,4.25,1.06,2019-01-01
2019,January,USA,i4,3805,66566.0,253283630.0,0.033,17.37,4.25,1.06,2019-01-01
2019,January,USA,iX,10623,75848.0,805733304.0,0.055,17.37,4.25,1.06,2019-01-01
2019,January,USA,MINI,4445,40101.0,178248945.0,0.034,17.37,4.25,1.06,2019-01-01
2019,January,RestOfWorld,3 Series,9032,49731.0,449170392.0,0.069,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,5 Series,5107,60713.0,310061291.0,0.045,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,X3,11377,57949.0,659285773.0,0.036,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,X5,9033,69163.0,624749379.0,0.045,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,X7,10110,92918.0,939400980.0,0.035,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,i4,2533,64709.0,163907897.0,0.042,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,iX,5421,74895.0,406005795.0,0.046,6.5,3.26,1.06,2019-01-01
2019,January,RestOfWorld,MINI,8405,40316.0,338855980.0,0.042,6.5,3.26,1.06,2019-01-01
2019,February,Europe,3 Series,5762,48430.0,279053660.0,0.05,20.1,4.81,1.06,2019-02-01
2019,February,Europe,5 Series,2894,61107.0,176843658.0,0.058,20.1,4.81,1.06,2019-02-01
2019,February,Europe,X3,2648,56409.0,149371032.0,0.058,20.1,4.81,1.06,2019-02-01
2019,February,Europe,X5,3321,67514.0,224213994.0,0.047,20.1,4.81,1.06,2019-02-01
2019,February,Europe,X7,9583,90970.0,871765510.0,0.062,20.1,4.81,1.06,2019-02-01
2019,February,Europe,i4,9470,65134.0,616818980.0,0.047,20.1,4.81,1.06,2019-02-01
2019,February,Europe,iX,3972,76638.0,304406136.0,0.042,20.1,4.81,1.06,2019-02-01
2019,February,Europe,MINI,11195,43427.0,486165265.0,0.049,20.1,4.81,1.06,2019-02-01
2019,February,China,3 Series,2745,46311.0,127123695.0,0.032,17.04,3.57,1.06,2019-02-01
2019,February,China,5 Series,5303,61082.0,323917846.0,0.057,17.04,3.57,1.06,2019-02-01
2019,February,China,X3,11199,57982.0,649340418.0,0.04,17.04,3.57,1.06,2019-02-01
2019,February,China,X5,2790,67902.0,189446580.0,0.047,17.04,3.57,1.06,2019-02-01
2019,February,China,X7,9300,92071.0,856260300.0,0.044,17.04,3.57,1.06,2019-02-01
2019,February,China,i4,10856,65852.0,714889312.0,0.05,17.04,3.57,1.06,2019-02-01
2019,February,China,iX,5825,75467.0,439595275.0,0.047,17.04,3.57,1.06,2019-02-01
2019,February,China,MINI,11707,43188.0,505601916.0,0.055,17.04,3.57,1.06,2019-02-01
2019,February,USA,3 Series,3810,49714.0,189410340.0,0.036,18.18,4.57,1.0,2019-02-01
2019,February,USA,5 Series,2963,63623.0,188514949.0,0.031,18.18,4.57,1.0,2019-02-01
2019,February,USA,X3,5340,58147.0,310504980.0,0.052,18.18,4.57,1.0,2019-02-01
2019,February,USA,X5,9193,67477.0,620316061.0,0.038,18.18,4.57,1.0,2019-02-01
2019,February,USA,X7,11380,92340.0,1050829200.0,0.047,18.18,4.57,1.0,2019-02-01
2019,February,USA,i4,6994,65365.0,457162810.0,0.022,18.18,4.57,1.0,2019-02-01
2019,February,USA,iX,3938,73503.0,289454814.0,0.043,18.18,4.57,1.0,2019-02-01
2019,February,USA,MINI,4675,42008.0,196387400.0,0.056,18.18,4.57,1.0,2019-02-01
2019,February,RestOfWorld,3 Series,10488,48046.0,503906448.0,0.053,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,5 Series,7870,60459.0,475812330.0,0.033,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,X3,9356,59778.0,559282968.0,0.029,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,X5,3061,67269.0,205910409.0,0.042,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,X7,8047,91280.0,734530160.0,0.055,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,i4,8587,66347.0,569721689.0,0.04,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,iX,8214,73575.0,604345050.0,0.06,6.3,2.31,1.06,2019-02-01
2019,February,RestOfWorld,MINI,9324,42003.0,391635972.0,0.054,6.3,2.31,1.06,2019-02-01
2019,March,Europe,3 Series,6875,47390.0,325806250.0,0.04,16.5,4.4,1.0,2019-03-01
2019,March,Europe,5 Series,4806,61925.0,297611550.0,0.063,16.5,4.4,1.0,2019-03-01
2019,March,Europe,X3,3533,58381.0,206260073.0,0.04,16.5,4.4,1.0,2019-03-01
2019,March,Europe,X5,3929,69558.0,273293382.0,0.045,16.5,4.4,1.0,2019-03-01
2019,March,Europe,X7,13295,91058.0,1210616110.0,0.046,16.5,4.4,1.0,2019-03-01
2019,March,Europe,i4,7696,65532.0,504334272.0,0.04,16.5,4.4,1.0,2019-03-01
2019,March,Europe,iX,8699,74229.0,645718071.0,0.046,16.5,4.4,1.0,2019-03-01
2019,March,Europe,MINI,13286,40489.0,537936854.0,0.025,16.5,4.4,1.0,2019-03-01
2019,March,China,3 Series,2974,47208.0,140396592.0,0.046,18.8,2.52,0.98,2019-03-01
2019,March,China,5 Series,8884,63255.0,561957420.0,0.05,18.8,2.52,0.98,2019-03-01
2019,March,China,X3,10353,57317.0,593402901.0,0.024,18.8,2.52,0.98,2019-03-01
2019,March,China,X5,9963,69431.0,691741053.0,0.048,18.8,2.52,0.98,2019-03-01
2019,March,China,X7,9355,92793.0,868078515.0,0.056,18.8,2.52,0.98,2019-03-01
2019,March,China,i4,3842,63374.0,243482908.0,0.035,18.8,2.52,0.98,2019-03-01
2019,March,China,iX,10961,73516.0,805808876.0,0.039,18.8,2.52,0.98,2019-03-01
2019,March,China,MINI,4189,43873.0,183783997.0,0.064,18.8,2.52,0.98,2019-03-01
2019,March,USA,3 Series,11562,46587.0,538638894.0,0.047,15.71,2.9,1.05,2019-03-01
2019,March,USA,5 Series,3949,61863.0,244296987.0,0.056,15.71,2.9,1.05,2019-03-01
2019,March,USA,X3,7863,59218.0,465631134.0,0.056,15.71,2.9,1.05,2019-03-01
2019,March,USA,X5,6371,68327.0,435311317.0,0.057,15.71,2.9,1.05,2019-03-01
2019,March,USA,X7,12038,92632.0,1115104016.0,0.055,15.71,2.9,1.05,2019-03-01
2019,March,USA,i4,7169,65636.0,470544484.0,0.042,15.71,2.9,1.05,2019-03-01
2019,March,USA,iX,6492,76452.0,496326384.0,0.051,15.71,2.9,1.05,2019-03-01
2019,March,USA,MINI,6427,40493.0,260248511.0,0.049,15.71,2.9,1.05,2019-03-01
2019,March,RestOfWorld,3 Series,3965,49712.0,197108080.0,0.053,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,5 Series,4381,60821.0,266456801.0,0.041,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,X3,3346,56916.0,190440936.0,0.032,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,X5,6089,69652.0,424111028.0,0.029,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,X7,9168,92338.0,846554784.0,0.056,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,i4,9697,65149.0,631749853.0,0.067,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,iX,10774,73961.0,796855814.0,0.05,6.8,2.89,1.07,2019-03-01
2019,March,RestOfWorld,MINI,6219,43848.0,272690712.0,0.035,6.8,2.89,1.07,2019-03-01
2019,April,Europe,3 Series,3597,47763.0,171803511.0,0.029,17.63,3.98,1.04,2019-04-01
2019,April,Europe,5 Series,10503,60943.0,640084329.0,0.047,17.63,3.98,1.04,2019-04-01
2019,April,Europe,X3,7774,58474.0,454576876.0,0.054,17.63,3.98,1.04,2019-04-01
2019,April,Europe,X5,11444,67020.0,766976880.0,0.055,17.63,3.98,1.04,2019-04-01
2019,April,Europe,X7,2843,93188.0,264933484.0,0.054,17.63,3.98,1.04,2019-04-01
2019,April,Europe,i4,7576,65446.0,495818896.0,0.043,17.63,3.98,1.04,2019-04-01
2019,April,Europe,iX,9233,73323.0,676991259.0,0.033,17.63,3.98,1.04,2019-04-01
2019,April,Europe,MINI,2583,40469.0,104531427.0,0.06,17.63,3.98,1.04,2019-04-01
2019,April,China,3 Series,10826,48798.0,528287148.0,0.035,18.32,2.53,1.04,2019-04-01
2019,April,China,5 Series,9600,60105.0,577008000.0,0.034,18.32,2.53,1.04,2019-04-01
2019,April,China,X3,7866,58636.0,461230776.0,0.038,18.32,2.53,1.04,2019-04-01
2019,April,China,X5,9087,69137.0,628247919.0,0.061,18.32,2.53,1.04,2019-04-01
2019,April,China,X7,6795,93657.0,636399315.0,0.051,18.32,2.53,1.04,2019-04-01
2019,April,China,i4,9346,65206.0,609415276.0,0.035,18.32,2.53,1.04,2019-04-01
2019,April,China,iX,6021,73444.0,442206324.0,0.054,18.32,2.53,1.04,2019-04-01
2019,April,China,MINI,8748,40951.0,358239348.0,0.038,18.32,2.53,1.04,2019-04-01
2019,April,USA,3 Series,7623,48938.0,373054374.0,0.046,19.64,2.98,1.07,2019-04-01
2019,April,USA,5 Series,8595,62934.0,540917730.0,0.041,19.64,2.98,1.07,2019-04-01
2019,April,USA,X3,9574,59097.0,565794678.0,0.07,19.64,2.98,1.07,2019-04-01
2019,April,USA,X5,6963,68806.0,479096178.0,0.049,19.64,2.98,1.07,2019-04-01
2019,April,USA,X7,2455,92729.0,227649695.0,0.04,19.64,2.98,1.07,2019-04-01
2019,April,USA,i4,8605,63719.0,548301995.0,0.034,19.64,2.98,1.07,2019-04-01
2019,April,USA,iX,3495,73049.0,255306255.0,0.052,19.64,2.98,1.07,2019-04-01
2019,April,USA,MINI,9106,42578.0,387715268.0,0.038,19.64,2.98,1.07,2019-04-01
2019,April,RestOfWorld,3 Series,7348,48289.0,354827572.0,0.037,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,5 Series,2917,63179.0,184293143.0,0.066,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,X3,3668,56661.0,207832548.0,0.07,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,X5,5236,70726.0,370321336.0,0.026,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,X7,3412,90968.0,310382816.0,0.051,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,i4,3522,65556.0,230888232.0,0.033,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,iX,10892,74826.0,815004792.0,0.048,6.62,3.44,1.08,2019-04-01
2019,April,RestOfWorld,MINI,6710,43668.0,293012280.0,0.045,6.62,3.44,1.08,2019-04-01
2019,May,Europe,3 Series,8906,48601.0,432840506.0,0.048,17.12,2.38,1.11,2019-05-01
2019,May,Europe,5 Series,11626,62668.0,728578168.0,0.04,17.12,2.38,1.11,2019-05-01
2019,May,Europe,X3,7437,59747.0,444338439.0,0.053,17.12,2.38,1.11,2019-05-01
2019,May,Europe,X5,2516,69695.0,175352620.0,0.032,17.12,2.38,1.11,2019-05-01
2019,May,Europe,X7,7800,90707.0,707514600.0,0.039,17.12,2.38,1.11,2019-05-01
2019,May,Europe,i4,4211,65608.0,276275288.0,0.033,17.12,2.38,1.11,2019-05-01
2019,May,Europe,iX,6079,73159.0,444733561.0,0.04,17.12,2.38,1.11,2019-05-01
2019,May,Europe,MINI,9684,41735.0,404161740.0,0.047,17.12,2.38,1.11,2019-05-01
2019,May,China,3 Series,9712,49874.0,484376288.0,0.03,16.27,3.46,1.11,2019-05-01
2019,May,China,5 Series,6566,63335.0,415857610.0,0.032,16.27,3.46,1.11,2019-05-01
2019,May,China,X3,3093,57868.0,178985724.0,0.051,16.27,3.46,1.11,2019-05-01
2019,May,China,X5,5747,68016.0,390887952.0,0.046,16.27,3.46,1.11,2019-05-01
2019,May,China,X7,2648,92102.0,243886096.0,0.029,16.27,3.46,1.11,2019-05-01
2019,May,China,i4,5462,63656.0,347689072.0,0.027,16.27,3.46,1.11,2019-05-01
2019,May,China,iX,6085,76175.0,463524875.0,0.04,16.27,3.46,1.11,2019-05-01
2019,May,China,MINI,8414,43943.0,369736402.0,0.031,16.27,3.46,1.11,2019-05-01
2019,May,USA,3 Series,6396,46799.0,299326404.0,0.053,18.7,2.25,1.07,2019-05-01
2019,May,USA,5 Series,7612,61012.0,464423344.0,0.038,18.7,2.25,1.07,2019-05-01
2019,May,USA,X3,5171,58408.0,302027768.0,0.038,18.7,2.25,1.07,2019-05-01
2019,May,USA,X5,2778,69817.0,193951626.0,0.033,18.7,2.25,1.07,2019-05-01
2019,May,USA,X7,4888,93478.0,456920464.0,0.037,18.7,2.25,1.07,2019-05-01
2019,May,USA,i4,4098,66267.0,271562166.0,0.029,18.7,2.25,1.07,2019-05-01
2019,May,USA,iX,6757,75190.0,508058830.0,0.049,18.7,2.25,1.07,2019-05-01
2019,May,USA,MINI,6787,41339.0,280567793.0,0.04,18.7,2.25,1.07,2019-05-01
2019,May,RestOfWorld,3 Series,11042,47693.0,526626106.0,0.06,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,5 Series,9911,60133.0,595978163.0,0.056,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,X3,5516,56072.0,309293152.0,0.038,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,X5,10119,69625.0,704535375.0,0.055,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,X7,9297,91811.0,853566867.0,0.035,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,i4,8412,66839.0,562249668.0,0.058,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,iX,7980,74312.0,593009760.0,0.038,6.86,2.62,1.06,2019-05-01
2019,May,RestOfWorld,MINI,6613,40094.0,265141622.0,0.071,6.86,2.62,1.06,2019-05-01
2019,June,Europe,3 Series,5698,49188.0,280273224.0,0.034,19.35,5.46,1.04,2019-06-01
2019,June,Europe,5 Series,5697,63463.0,361548711.0,0.042,19.35,5.46,1.04,2019-06-01
2019,June,Europe,X3,6190,59871.0,370601490.0,0.046,19.35,5.46,1.04,2019-06-01
2019,June,Europe,X5,12728,67845.0,863531160.0,0.05,19.35,5.46,1.04,2019-06-01
2019,June,Europe,X7,9377,92719.0,869426063.0,0.052,19.35,5.46,1.04,2019-06-01
2019,June,Europe,i4,4967,63042.0,313129614.0,0.04,19.35,5.46,1.04,2019-06-01
2019,June,Europe,iX,7759,75334.0,584516506.0,0.028,19.35,5.46,1.04,2019-06-01
2019,June,Europe,MINI,10937,41540.0,454322980.0,0.058,19.35,5.46,1.04,2019-06-01
